feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
threonylphenylalanine	Age	Age	-0.0145385250259221	0.012253823363237	0.238602938396465	0.473811490584013	CPLM	1.151	96	45	53
dehydroepiandrosterone sulfate (DHEA-S)	Group	Severe	0.183521035234452	0.154765987443762	0.238858716426876	0.473859966542349	CPLM	1.439	96	96	0
glycochenodeoxycholate glucuronide (1)	Sex	Male	0.274866813816423	0.231823244671731	0.238907001137733	0.473859966542349	CPLM	1.99	96	96	0
alpha-hydroxyisovalerate	BMI	BMI	-0.0032064265072031	0.00270662386124151	0.239306177912376	0.474445073666939	CPLM	1.99	96	96	0
indole-3-carboxylate	Group	non-COVID-19	-0.101962903724715	0.08616546973634	0.239826300165701	0.475269352025501	CPLM	1.99	96	96	0
3-ureidopropionate	BMI	BMI	-0.00309642154033194	0.00262027559663216	0.240466315580185	0.476330405024863	CPLM	1.99	96	96	0
glycocholate	Group	non-Severe	0.556662043574494	0.471537344507389	0.240936578755759	0.477054425936403	CPLM	1.99	96	96	0
1-ribosyl-imidazoleacetate*	Sex	Male	0.159790994888469	0.135421059839127	0.241161703696353	0.477184017551452	CPLM	1.99	96	96	0
mannonate*	Sex	Male	0.178152820578386	0.150998633701737	0.241211596048187	0.477184017551452	CPLM	1.99	96	96	0
Fibrinopeptide A (3-16)	Sex	Male	0.2767587753114	0.23474184416578	0.241543634610455	0.477633396446379	CPLM	1.409	96	80	17
gamma-glutamyl-2-aminobutyrate	Group	Severe	0.220471675970579	0.187044789115134	0.241655157958795	0.477646523152932	CPLM	1.467	96	95	1
N-acetylisoleucine	BMI	BMI	0.00238711086381585	0.0020268794793665	0.242045121089793	0.478209753337492	CPLM	1.99	96	96	0
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	Sex	Male	0.0644572201731549	0.054760889192632	0.242307208768586	0.478519237659297	CPLM	1.99	96	96	0
4-imidazoleacetate	Sex	Male	-0.0947332930659477	0.0805005517410221	0.24241191947299	0.478519237659297	CPLM	1.016	96	95	1
4-acetylphenyl sulfate	Age	Age	0.0141712697182634	0.0120624926665197	0.243200011387475	0.479036700630865	CPLM	1.38	96	75	22
9,10-DiHOME	Group	Severe	-0.499962872711007	0.425560382610287	0.243194775186756	0.479036700630865	CPLM	1.781	96	94	2
branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*	Group	non-COVID-19	0.22233704924398	0.189176350825492	0.243013414190443	0.479036700630865	CPLM	1.99	96	96	0
hydantoin-5-propionate	BMI	BMI	0.0104904893767872	0.00892634642392214	0.243038160124345	0.479036700630865	CPLM	1.795	96	85	11
sulfate of piperine metabolite C16H19NO3 (2)*	Group	non-Severe	-0.846322712637494	0.719809191847042	0.242826498491914	0.479036700630865	CPLM	1.455	96	27	72
adenine	Group	Severe	0.292489267935381	0.24926619555742	0.243765652593173	0.479943269307959	CPLM	1.258	96	88	8
1-methyl-5-imidazoleacetate	Group	non-COVID-19	0.43946826579968	0.374685428635641	0.243965875720651	0.480129904075991	CPLM	1.99	96	96	0
iminodiacetate (IDA)	Age	Age	-0.0228006174338679	0.0194440334158468	0.244074135103586	0.48013546922753	CPLM	1.778	96	68	29
pregnanolone/allopregnanolone sulfate	Group	Severe	0.569405306016791	0.485702016937207	0.244191218244827	0.480158379916643	CPLM	1.387	96	65	32
cysteine s-sulfate	Sex	Male	0.146997012869209	0.125600682968531	0.244983680044789	0.48150870907379	CPLM	1.043	96	89	7
imidazole propionate	Group	Severe	0.358733598334845	0.306597353676349	0.2451053877162	0.481540093036918	CPLM	1.99	96	96	0
linoleate (18:2n6)	Sex	Male	-0.153306143613846	0.131111225747437	0.245411679253948	0.481933931575023	CPLM	1.99	96	96	0
undecanoate (11:0)	Group	non-COVID-19	0.0571367275235205	0.0489068102101705	0.245814817829129	0.482517534652524	CPLM	1.99	96	96	0
glutamate	Group	Severe	-0.124346362339589	0.106517354504127	0.246174532536489	0.483015433507614	CPLM	1.99	96	96	0
2-hydroxyadipate	BMI	BMI	-0.00416026625789069	0.00356899836674227	0.246863277538304	0.483607066048122	CPLM	1.095	96	87	9
androstenediol (3beta,17beta) monosulfate (2)	Group	Severe	-0.30651744510145	0.262836500907351	0.246652986122392	0.483607066048122	CPLM	1.399	96	92	4
docosadienoate (22:2n6)	Sex	Male	-0.172353283010847	0.147855589386696	0.246855678892962	0.483607066048122	CPLM	1.99	96	96	0
sulfate*	BMI	BMI	-0.00153693170819945	0.00131860456783646	0.246900840703093	0.483607066048122	CPLM	1.99	96	96	0
alpha-ketoglutarate	Sex	Male	-0.291684761734053	0.250457803052153	0.24729056839695	0.484162187652499	CPLM	1.99	96	96	0
orotidine	BMI	BMI	0.00485083548168876	0.00416630642580918	0.247413549592163	0.484194802252991	CPLM	1.438	96	88	8
betaine	Group	Severe	-0.132051865432615	0.113587425594363	0.248117113691811	0.485341059100731	CPLM	1.99	96	96	0
eicosenedioate (C20:1-DC)*	BMI	BMI	-0.00301082836809408	0.00259035850974602	0.248212412526483	0.485341059100731	CPLM	1.095	96	92	4
1-carboxyethylphenylalanine	BMI	BMI	-0.00293006098108631	0.00252191421396471	0.248406764879415	0.485397481660657	CPLM	1.99	96	96	0
AMP	Group	non-COVID-19	-0.840149678704574	0.723193331994489	0.248454442193894	0.485397481660657	CPLM	1.516	96	34	65
1-stearoyl-GPI (18:0)	BMI	BMI	0.00254950809644411	0.00219624938045152	0.248808592560685	0.4858809307553	CPLM	1.99	96	96	0
eicosanedioate (C20-DC)	Age	Age	-0.00392836731311955	0.00338620741655757	0.249107343592089	0.48605377998728	CPLM	1.983	96	96	0
phenol sulfate	Age	Age	-0.00797615200642682	0.00687539841677454	0.249110567081755	0.48605377998728	CPLM	1.883	96	96	0
indole-3-carboxylate	BMI	BMI	-0.00155048571799039	0.00133778483662451	0.249558528210503	0.486719287995988	CPLM	1.99	96	96	0
8-hydroxyoctanoate	Age	Age	-0.00437343004541856	0.00377665495793836	0.249955300411993	0.48728443410797	CPLM	1.99	96	96	0
phenylpyruvate	BMI	BMI	-0.00169872547777327	0.00146766371146231	0.250191529767564	0.487536254412275	CPLM	1.018	96	95	1
genistein sulfate*	Sex	Male	0.708445825882348	0.612377705950922	0.25041820420849	0.487769248060505	CPLM	1.651	96	55	43
3-hydroxy-2-ethylpropionate	Group	Severe	0.121822614906857	0.105401359726352	0.250857398829508	0.488415816276007	CPLM	1.99	96	96	0
4-ethylphenyl sulfate	Age	Age	0.0193105566776648	0.0167165824811508	0.251111300089093	0.488438823916766	CPLM	1.889	96	94	2
linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*	Group	non-Severe	-0.245570348470414	0.212548263979844	0.251034318497419	0.488438823916766	CPLM	1.257	96	91	5
retinol (Vitamin A)	BMI	BMI	-0.0027444685426621	0.00237620832345896	0.251190980591363	0.488438823916766	CPLM	1.657	96	96	0
10-heptadecenoate (17:1n7)	Group	non-COVID-19	0.192613822090974	0.166938202852329	0.251669922660181	0.488535732222705	CPLM	1.99	96	96	0
11beta-hydroxyandrosterone glucuronide	Group	Severe	0.371026980446904	0.321500468908359	0.251570046960112	0.488535732222705	CPLM	1.505	96	89	7
alanine	Group	non-Severe	-0.0642282457859595	0.0556623349388259	0.251634242592786	0.488535732222705	CPLM	1.99	96	96	0
mead acid (20:3n9)	Age	Age	0.00713484989443867	0.00618159793126695	0.251504808882277	0.488535732222705	CPLM	1.231	96	91	5
caproate (6:0)	Sex	Male	-0.0532750911547552	0.0461878765310714	0.251816780767095	0.488612534986515	CPLM	1.99	96	96	0
sphingomyelin (d18:1/20:0, d16:1/22:0)*	BMI	BMI	-0.00155260361873018	0.00134711907917021	0.252187051838339	0.488955833394576	CPLM	1.845	96	96	0
undecenoylcarnitine (C11:1)	Age	Age	0.0067988734929369	0.00589932178644065	0.252208443707479	0.488955833394576	CPLM	1.18	96	93	3
cis-3,4-methyleneheptanoylcarnitine	Group	Severe	0.271817782091998	0.236157727705021	0.252814762128346	0.489780947592411	CPLM	1.99	96	96	0
glutamate	Sex	Male	-0.0879418963678535	0.0764102861342746	0.252849145320544	0.489780947592411	CPLM	1.99	96	96	0
Fibrinopeptide A (7-16)*	Sex	Male	0.479105449281779	0.416403722190512	0.252987426282912	0.489840450379414	CPLM	1.3	96	36	62
3-hydroxyisobutyrate	Age	Age	-0.00519565535585163	0.00451960370144776	0.253395890249556	0.490422815213124	CPLM	1.23	96	94	2
5alpha-pregnan-3beta,20alpha-diol monosulfate (2)	Group	Severe	-0.439826704283903	0.38290766947963	0.253778336348464	0.490954351627402	CPLM	1.619	96	89	7
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	Sex	Male	0.0945779302128474	0.082402280252361	0.254144057668255	0.491453094955938	CPLM	1.99	96	96	0
1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	Sex	Male	0.0825243004177733	0.0720393254580983	0.255054380270878	0.493004094971808	CPLM	1.99	96	96	0
1-oleoylglycerol (18:1)	Group	non-Severe	-0.319117068021118	0.278740122887177	0.25533861942254	0.493344112367521	CPLM	1.731	96	95	1
adipoylcarnitine (C6-DC)	Group	non-Severe	0.507458261600201	0.443424481348197	0.255523187050012	0.493491345982084	CPLM	1.43	96	79	18
1-methyl-5-imidazolelactate	BMI	BMI	0.0108932446891064	0.00953306743207593	0.25623616039213	0.494390717744303	CPLM	1.575	96	55	43
2-hydroxydecanoate	Sex	Male	0.148514437636026	0.130021767657935	0.256423117108486	0.494390717744303	CPLM	1.99	96	96	0
3,5-dichloro-2,6-dihydroxybenzoic acid	Group	non-Severe	0.156866504066011	0.137332989407837	0.256420143637786	0.494390717744303	CPLM	1.073	96	94	2
glycodeoxycholate 3-sulfate	Sex	Male	-0.361189143445217	0.316108505647961	0.256264517848934	0.494390717744303	CPLM	1.562	96	79	18
8-methoxykynurenate	Group	non-Severe	0.765125384104075	0.670129000565035	0.256617083195616	0.494555309721894	CPLM	1.644	96	74	23
N-acetylarginine	Group	non-Severe	-0.116894400181679	0.102485457600468	0.257098520935516	0.495273546675272	CPLM	1.832	96	96	0
androstenediol (3beta,17beta) disulfate (1)	Age	Age	-0.00998084316000495	0.00875728257571812	0.257461373501006	0.495594441752153	CPLM	1.99	96	96	0
hexadecanedioate (C16)	Age	Age	-0.00755598807833463	0.00663151999208986	0.257591577432443	0.495594441752153	CPLM	1.99	96	96	0
isoleucine	Sex	Male	-0.0733442989077558	0.0643559710267764	0.257483514771112	0.495594441752153	CPLM	1.99	96	96	0
gamma-glutamylisoleucine*	Group	Severe	-0.12041433592854	0.105722444853591	0.257773469512141	0.495734957837115	CPLM	1.99	96	96	0
epiandrosterone sulfate	Group	non-Severe	-0.242306098564645	0.212859461986066	0.258034198243989	0.495893793670042	CPLM	1.58	96	95	1
tetradecadienedioate (C14:2-DC)*	Group	non-Severe	0.328563617175848	0.288658611833576	0.258073845190602	0.495893793670042	CPLM	1.424	96	90	6
2-hydroxystearate	BMI	BMI	0.00297320714997127	0.00261330741361086	0.258291817466145	0.49610330524708	CPLM	1.99	96	96	0
methyl-4-hydroxybenzoate sulfate	Group	non-COVID-19	-0.586014419294019	0.515656823414701	0.258822094754378	0.496912234195379	CPLM	1.573	96	46	52
3-indoleglyoxylic acid	Group	non-COVID-19	0.266780716489183	0.234815383908677	0.258952362242561	0.496952826655129	CPLM	1.313	96	88	8
gamma-CEHC glucuronide*	Group	Severe	-0.542127505245744	0.478188627864532	0.259960583589183	0.497111488009724	CPLM	1.384	96	69	28
hexadecenedioate (C16:1-DC)*	Group	non-COVID-19	0.206308806090061	0.181886155589329	0.259725354360017	0.497111488009724	CPLM	1.99	96	96	0
isovalerate (C5)	Age	Age	-0.00333492029567476	0.00294195126875506	0.260017471330515	0.497111488009724	CPLM	1.547	96	96	0
malate	Sex	Male	-0.105595448058947	0.0931005995430441	0.25975302644215	0.497111488009724	CPLM	1.99	96	96	0
mannitol/sorbitol	Age	Age	0.0241341178855479	0.0212851754359318	0.259903934303197	0.497111488009724	CPLM	1.782	96	88	8
N-acetylserine	Sex	Male	0.147897902992187	0.130370776807528	0.259656029714603	0.497111488009724	CPLM	1.99	96	96	0
pregnanediol-3-glucuronide	Age	Age	-0.0116832841491527	0.0102999377350092	0.259712045145908	0.497111488009724	CPLM	1.442	96	85	11
S-1-pyrroline-5-carboxylate	BMI	BMI	-0.00159840092873401	0.00140778687015177	0.259256254873713	0.497111488009724	CPLM	1.737	96	96	0
sphingomyelin (d18:1/18:1, d18:2/18:0)	BMI	BMI	-0.00153781129617554	0.00135532936285026	0.259572770566695	0.497111488009724	CPLM	1.472	96	96	0
17alpha-hydroxypregnanolone glucuronide	Group	non-COVID-19	0.395923007195312	0.349555193607166	0.260404300111192	0.497642124509596	CPLM	1.352	96	79	18
stearidonate (18:4n3)	Group	non-Severe	0.187408166343101	0.165635306904351	0.260904999045976	0.498389834586987	CPLM	1.99	96	96	0
kynurenate	Group	Severe	0.592881046440157	0.524146323650339	0.261036438467161	0.498431840997674	CPLM	1.99	96	96	0
glycylvaline	Sex	Male	-0.18438789557863	0.163098410871759	0.261289753365384	0.498457194389377	CPLM	1.445	96	94	2
N-acetylalanine	Sex	Male	0.0807954489641536	0.0714756852491103	0.261348749457159	0.498457194389377	CPLM	1.99	96	96	0
prolylglycine	Age	Age	0.00650747862381554	0.00575719685432726	0.261378080852401	0.498457194389377	CPLM	1.196	96	91	5
1-methylnicotinamide	Group	non-COVID-19	0.429989522764689	0.380548942721114	0.261546354725957	0.498569317464214	CPLM	1.445	96	73	24
N-acetylneuraminate	Group	Severe	0.285433380561373	0.253231325852987	0.262702686903189	0.500564031864905	CPLM	1.99	96	96	0
2-hydroxyheptanoate*	Age	Age	-0.00663845604429476	0.00589513001951122	0.263154110322222	0.501214478631284	CPLM	1.256	96	93	3
spermidine	Age	Age	-0.0113417978839747	0.0100759950496054	0.263350303067352	0.501378461608997	CPLM	1.308	96	72	25
acetylcarnitine (C2)	Age	Age	-0.0147646887851735	0.0131205295126367	0.263482418388623	0.50142036495687	CPLM	1.99	96	96	0
cysteine sulfinic acid	Group	Severe	0.0883908007428469	0.0786959953437002	0.264376185686193	0.502747797655614	CPLM	1.011	96	96	0
gamma-glutamyl-2-aminobutyrate	Group	non-Severe	0.192976439457881	0.171819454345145	0.264400741191303	0.502747797655614	CPLM	1.467	96	95	1
isoleucine	BMI	BMI	0.00142586066917497	0.00127021745827643	0.264655186862659	0.503021586382532	CPLM	1.99	96	96	0
suberoylcarnitine (C8-DC)	Group	non-Severe	0.70141207554024	0.625668772386684	0.265278230744602	0.503995437134301	CPLM	1.491	96	60	38
glycitein sulfate (2)	Group	non-Severe	-0.815854342318938	0.728897098614559	0.266024021853799	0.505201582786573	CPLM	1.439	96	28	71
behenoyl sphingomyelin (d18:1/22:0)*	Age	Age	-0.00294481756930009	0.0026331526615216	0.266422039650515	0.505687242548904	CPLM	1.99	96	96	0
Fibrinopeptide A (4-15)	Sex	Male	0.327417286483055	0.29281426464958	0.266501840605483	0.505687242548904	CPLM	1.333	96	65	32
16-hydroxypalmitate	Age	Age	-0.00337286657755326	0.00302033034441827	0.26711937188821	0.505915496357076	CPLM	1.99	96	96	0
6-hydroxyindole sulfate	Group	non-Severe	-0.284628196438505	0.254866514305497	0.267097030347276	0.505915496357076	CPLM	1.512	96	92	4
docosapentaenoate (n6 DPA; 22:5n6)	Sex	Male	-0.145757795352857	0.130545218845596	0.267200201517928	0.505915496357076	CPLM	1.99	96	96	0
heptenedioate (C7:1-DC)*	Age	Age	0.0155783634300685	0.0139578800374545	0.267384470321156	0.505915496357076	CPLM	1.137	96	49	49
lithocholate sulfate (1)	Age	Age	0.0230100265345436	0.0206171554089048	0.267399780353861	0.505915496357076	CPLM	1.545	96	48	50
N-acetylaspartate (NAA)	Age	Age	0.00642968855637693	0.00575625488731442	0.267004301415587	0.505915496357076	CPLM	1.99	96	96	0
vanillactate	Group	Severe	0.723076544622682	0.647578720017695	0.267177356724459	0.505915496357076	CPLM	1.535	96	66	31
cystine	Sex	Male	0.0967585977489908	0.0867343044277601	0.267607326667753	0.506097909320991	CPLM	1.05	96	95	1
isovalerylcarnitine (C5)	Sex	Male	0.209617675119781	0.188058291654767	0.268004794713973	0.506352629773654	CPLM	1.736	96	95	1
N-formylmethionine	BMI	BMI	0.00171990111149632	0.00154261497880055	0.267883856362628	0.506352629773654	CPLM	1.99	96	96	0
oxindolylalanine	Group	non-Severe	-0.136228272945727	0.122235265887067	0.268075579794528	0.506352629773654	CPLM	1.99	96	96	0
2,6-dihydroxybenzoic acid	Sex	Male	-0.191682406195097	0.17208021217081	0.268315703186389	0.506596066463855	CPLM	1.623	96	95	1
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	BMI	BMI	-0.0017806657991719	0.00159943934316593	0.268574756173136	0.50677916014334	CPLM	1.99	96	96	0
tiglyl carnitine (C5)	Group	non-Severe	-0.536449975457192	0.481914333864487	0.268635242113751	0.50677916014334	CPLM	1.727	96	90	6
1-linoleoyl-GPE (18:2)*	Group	Severe	-0.165021953032528	0.148308179928696	0.268835318680992	0.506946600941298	CPLM	1.99	96	96	0
3-hydroxy-3-methylglutarate	Group	Severe	0.231020720671083	0.207832800693781	0.269316819661225	0.507434338741091	CPLM	1.99	96	96	0
homoarginine	Sex	Male	-0.101639950049903	0.0914281648537989	0.269264702022623	0.507434338741091	CPLM	1.811	96	96	0
glycerophosphoinositol*	Group	Severe	-0.167094428557489	0.150420213351274	0.269624623930472	0.507804192464586	CPLM	1.648	96	96	0
C-glycosyltryptophan	Group	Severe	-0.262307074088649	0.236204887784911	0.269772090744642	0.507871889727614	CPLM	1.99	96	96	0
glycerophosphoglycerol	Age	Age	0.00549762067166501	0.00495310740409572	0.270017549458029	0.508123933980109	CPLM	1.04	96	91	5
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	Sex	Male	0.148547416074843	0.133904381253583	0.270265899886062	0.508299286810385	CPLM	1.99	96	96	0
glycerophosphoinositol*	BMI	BMI	-0.00234721951681377	0.00211614548267143	0.270333964131479	0.508299286810385	CPLM	1.648	96	96	0
4-guanidinobutanoate	Sex	Male	0.110182814279908	0.0993664872232336	0.270481060400229	0.508365971548759	CPLM	1.883	96	96	0
gamma-glutamylisoleucine*	Age	Age	0.00324252521160088	0.00292813811033801	0.271118943500501	0.508725038607863	CPLM	1.99	96	96	0
N6-methyladenosine	Group	Severe	0.096123364145684	0.0867987323820148	0.271092887546196	0.508725038607863	CPLM	1.579	96	96	0
N-methylproline	Group	non-COVID-19	-0.43715196545606	0.394627589017039	0.270951063777253	0.508725038607863	CPLM	1.99	96	96	0
phytanate	Group	non-Severe	-0.315911195626531	0.285159184711686	0.270915271049519	0.508725038607863	CPLM	1.99	96	96	0
chiro-inositol	Group	non-COVID-19	-0.682783792090589	0.616992966829683	0.27143549597495	0.509109245745437	CPLM	1.464	96	40	58
eicosenedioate (C20:1-DC)*	Group	non-Severe	-0.179316076102793	0.162127151785385	0.271698050700001	0.509391899089256	CPLM	1.095	96	92	4
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	BMI	BMI	-0.00291632000226793	0.00264233459119738	0.272702569116519	0.510806446319025	CPLM	1.99	96	96	0
cytosine	Sex	Male	-0.196826356866164	0.178330285115819	0.272690741982272	0.510806446319025	CPLM	1.651	96	93	3
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	BMI	BMI	-0.00172073901950246	0.00155966810550873	0.27288304868085	0.510806446319025	CPLM	1.99	96	96	0
maleate	Group	non-COVID-19	0.123212889785465	0.111683722296199	0.272901204192839	0.510806446319025	CPLM	1.233	96	95	1
taurochenodeoxycholate	Age	Age	0.0174582669126543	0.0158304013762395	0.273073484062948	0.510918918004382	CPLM	1.99	96	96	0
1-methyl-5-imidazoleacetate	BMI	BMI	0.00640982590588184	0.00581513845661071	0.273318146163454	0.510956829896703	CPLM	1.99	96	96	0
2-hydroxyoctanoate	Age	Age	0.00804705762127128	0.00729958371331779	0.273260174718047	0.510956829896703	CPLM	1.99	96	96	0
4-acetylphenyl sulfate	Group	Severe	-0.460437159448969	0.418033185884052	0.273676440101151	0.510997338343846	CPLM	1.38	96	75	22
ascorbic acid 2-sulfate	Sex	Male	0.180292190963091	0.163665150155343	0.273609403180542	0.510997338343846	CPLM	1.99	96	96	0
linolenate (18:3n3 or 3n6)	Group	non-Severe	0.226812294695089	0.20584291216151	0.273488744979966	0.510997338343846	CPLM	1.99	96	96	0
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	Sex	Male	-0.0977795848768549	0.0888066503891248	0.273848610034897	0.511055563472819	CPLM	1.801	96	96	0
2-isopropylmalate	Age	Age	0.00768545255183548	0.0069814044683329	0.27393206641132	0.511055563472819	CPLM	1.571	96	94	2
daidzein sulfate (2)	Age	Age	-0.0275692359139982	0.0250798549468692	0.274620144059009	0.511899915010642	CPLM	1.682	96	54	44
N2,N2-dimethylguanosine	Sex	Male	0.231463977754935	0.210608731867688	0.274721869188847	0.511899915010642	CPLM	1.99	96	96	0
nicotinamide	Age	Age	-0.00490013258412149	0.00445771958342666	0.274625219455452	0.511899915010642	CPLM	1.99	96	96	0
sphingomyelin (d18:2/21:0, d16:2/23:0)*	Group	Severe	0.168345630088636	0.153215717251644	0.274840987800212	0.511912416540763	CPLM	1.045	96	95	1
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	BMI	BMI	-0.00178596889745381	0.00162605495481094	0.275016483551595	0.512029871665562	CPLM	1.99	96	96	0
3-methylglutarylcarnitine (2)	Group	non-COVID-19	0.653732501666747	0.595512735768967	0.275268622494112	0.512080599198606	CPLM	1.622	96	70	27
dodecanedioate (C12)	Age	Age	-0.00754710760651069	0.00687458702851931	0.275241277812147	0.512080599198606	CPLM	1.255	96	91	5
2-piperidinone	Age	Age	0.00992727829777879	0.00905146138377859	0.275705146893173	0.51268323354492	CPLM	1.99	96	96	0
